,Artist,Joined,Subscribers,Total Views,Date,Title,Category,Views,Likes,Dislikes,URL
914,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-01-10,Trump vs. the Truth - The Russian Hacking Report: The Daily Show,Comedy,1497821,22061,1812,https://www.youtube.com/watch?v=6yOCWTi4F5o
915,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-01-06,Keegan-Michael Key - A Final Address from Obama's Anger Translator: The Daily Show,Comedy,1750517,35905,707,https://www.youtube.com/watch?v=QFmLReorTSY
916,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-01-05,House Republicans Grapple with Backlash on Ethics Vote: The Daily Show,Comedy,2512557,29327,878,https://www.youtube.com/watch?v=amF7fLJUjCY
917,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-01-04,Russia Reacts to President Obama's Sanctions: The Daily Show,Comedy,1577719,21855,1789,https://www.youtube.com/watch?v=4np_7LkqL5M
918,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-12-29,Exclusive - Hasan Minhaj Says Goodbye to 2016: The Daily Show,Comedy,384515,6234,328,https://www.youtube.com/watch?v=2Pa5VRr_sNQ
919,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-12-21,The Daily Show's Gift Guide: Uncensored,Comedy,682917,11727,309,https://www.youtube.com/watch?v=ggsVF_MfkU4
920,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-12-20,The Gift of Reproductive Rights: The Daily Show,Comedy,635721,10277,681,https://www.youtube.com/watch?v=MIhcVon9ruo
921,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-12-19,Donald Trump's Christmas (NOT HOLIDAY) Yule Log: The Daily Show,Comedy,521869,6024,1475,https://www.youtube.com/watch?v=A_-E9eplAT4
922,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-12-16,Barack Obama - Navigating America's Racial Divide: The Daily Show,Comedy,3011648,48080,1395,https://www.youtube.com/watch?v=9-wFM3nrKAI
923,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-12-16,The 2016 Year in Review: The Daily Show,Comedy,1733743,26468,2236,https://www.youtube.com/watch?v=vgg85Bym6u4
924,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-12-15,Trump Lets the Truth Come Out Post-Election: The Daily Show,Comedy,1993228,30676,1714,https://www.youtube.com/watch?v=BB38DvTV5kc
925,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-12-15,Trump's Foreign Policy Knowhow - Between the Scenes: The Daily Show,Comedy,447682,8872,123,https://www.youtube.com/watch?v=RcksWUqS1Cg
926,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-12-14,Profiles in Tremendousness - Secretary of State Nominee Rex Tillerson: The Daily Show,Comedy,1523945,19918,551,https://www.youtube.com/watch?v=6alHr_ZTdQI
927,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-12-09,Trump Fakes a Deal: The Daily Show,Comedy,2858499,36571,2252,https://www.youtube.com/watch?v=rPhIoOKEkRw
928,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-12-08,Making Sense of the Electoral College: The Daily Show,Comedy,1589814,23840,4238,https://www.youtube.com/watch?v=BTO_x8IixXk
929,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-12-06,President-Elect Trump Talks to Taiwan: The Daily Show,Comedy,1784017,19289,1677,https://www.youtube.com/watch?v=bpyferiOOzg
930,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-12-06,Jordan Klepper Fingers the Pulse - President-Elect Trump's Victory/Thank You Tour: The Daily Show,Comedy,1245462,16290,389,https://www.youtube.com/watch?v=iAQnXnQQCCI
931,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-12-05,Donald Trump vs. Intelligence - Between the Scenes: The Daily Show,Comedy,546723,9352,252,https://www.youtube.com/watch?v=oNE-igGbc5A
932,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-12-02,The Dakota Access Pipeline's Reservation Reroute: The Daily Show,Comedy,1368587,31820,1464,https://www.youtube.com/watch?v=uugjk2J9tXs
933,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-12-01,"Tomi Lahren - Giving a Voice to Conservative America on ""Tomi"": The Daily Show",Comedy,10679634,154160,21441,https://www.youtube.com/watch?v=F2xv4fba65U
934,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-11-30,Adapting to Donald Trump's Lies: The Daily Show,Comedy,5459038,74021,3532,https://www.youtube.com/watch?v=9P1IVQJdVvE
935,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-11-29,President-Elect Trump's Conflicts of Interest: The Daily Show,Comedy,2201778,31973,1869,https://www.youtube.com/watch?v=EO1kcRYemic
936,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-11-24,George Packer Extended Interview: Donald Trump’s Path to Victory: The Daily Show,Comedy,408444,4999,137,https://www.youtube.com/watch?v=Tfw2mq2wJls
937,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-11-23,"Wesley Lowery - Delving Deeper Into Police Violence with “They Can’t Kill Us All"": The Daily Show",Comedy,500530,6501,223,https://www.youtube.com/watch?v=kXi3dKUgRy0
938,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-11-21,R.I.P. Facts: The Daily Show,Comedy,618577,14312,441,https://www.youtube.com/watch?v=MNigrqY9Cig
939,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-11-18,Team Trump Proposes a Muslim Registry: The Daily Show,Comedy,2658283,32495,2321,https://www.youtube.com/watch?v=obRAYBt70SE
940,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-11-17,President-Elect Trump's Prospective Cabinet of Deplorables: The Daily Show,Comedy,2548734,27118,2288,https://www.youtube.com/watch?v=f0KLJoh5-Os
941,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-11-16,How South Africa Could Prepare the U.S. for President Trump: The Daily Show,Comedy,4436524,51126,2490,https://www.youtube.com/watch?v=5tKOV0KqPlg
942,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-11-15,Donald Trump's Post-Election Compromises: The Daily Show,Comedy,2924802,41653,3134,https://www.youtube.com/watch?v=TtTld5wOyUs
943,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-11-11,Donald Trump Visits the White House: The Daily Show,Comedy,2954910,30864,2893,https://www.youtube.com/watch?v=RMpULHRKQVM
944,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-11-10,The 2016 Election Wrap-Up: The Daily Show,Comedy,2735257,34392,5880,https://www.youtube.com/watch?v=-z4bwpdqO-0
945,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-11-09,Jordan Klepper Fingers the Pulse - Clinton and Trump Supporters Find Common Ground: The Daily Show,Comedy,1154362,14580,335,https://www.youtube.com/watch?v=7lex_1MLrR8
947,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-11-08,The Final Days of the 2016 Election: The Daily Show,Comedy,1709070,22913,1634,https://www.youtube.com/watch?v=lz8CrZHGl80
946,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-11-08,Make America Hate Again - Uncensored: The Daily Show,Comedy,1710932,18938,3646,https://www.youtube.com/watch?v=SCRY_tOPQ7Q
948,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-11-07,Exclusive - Election Day 2016: Feel the Rush: The Daily Show,Comedy,371063,5709,198,https://www.youtube.com/watch?v=2MoJnOqVyUM
949,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-11-04,Behind the Scenes at Trump Headquarters - Twitter Trouble: The Daily Show,Comedy,438666,6872,188,https://www.youtube.com/watch?v=8rXauHu0Kfc
950,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-11-04,Behind the Scenes at Trump Headquarters - Meet the Speechwriter: The Daily Show,Comedy,444235,9705,336,https://www.youtube.com/watch?v=dDfOzBSlwEE
951,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-11-03,Hillary Clinton Lives the Black Experience: The Daily Show,Comedy,2202215,33755,3907,https://www.youtube.com/watch?v=9334QCChovo
952,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-11-02,The FBI (Once Again) Examines Hillary Clinton's Emails: The Daily Show,Comedy,1649708,19509,1240,https://www.youtube.com/watch?v=k2hsQSY9s2M
953,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-11-01,Envisioning President Trump's First Term: The Daily Show,Comedy,1791729,33543,2872,https://www.youtube.com/watch?v=bvhqTNzpmYo
955,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-10-28,Obamacare Confusion - Between the Scenes: The Daily Show,Comedy,354759,6377,44,https://www.youtube.com/watch?v=bEeFvIWvMLY
956,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-10-28,Obamacare Takes a Price Hike: The Daily Show,Comedy,1275263,16588,541,https://www.youtube.com/watch?v=sk7FVJ2MKyI
954,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-10-28,Obamacare vs. the Affordable Care Act - Between the Scenes: The Daily Show,Comedy,363108,5765,59,https://www.youtube.com/watch?v=C1vBGz8c930
957,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-10-27,Polarized Media: Consuming News from Inside Your Bubble: The Daily Show,Comedy,2556227,32654,889,https://www.youtube.com/watch?v=A1Urd0jTEVU
958,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-10-26,Donald Trump - Libel Bully: The Daily Show,Comedy,2109709,22500,1037,https://www.youtube.com/watch?v=SgTxGOrXqRQ
959,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-10-21,Donald Trump Hints at a Not-So-Peaceful Transfer of Power: The Daily Show,Comedy,1446173,17666,900,https://www.youtube.com/watch?v=tK8Vat5PFY4
960,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-10-19,The Final Clinton vs. Trump Debate: The Daily Show,Comedy,3927333,38289,3175,https://www.youtube.com/watch?v=of7g9u54WsI
961,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-10-19,The Evolution of Pussygate - Between the Scenes: The Daily Show,Comedy,482160,9762,95,https://www.youtube.com/watch?v=XyhHBuS58U4
962,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-10-19,More WikiLeaks Revelations About Hillary Clinton: The Daily Show,Comedy,1186153,18605,2663,https://www.youtube.com/watch?v=pqLCCVHwDec
963,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-10-18,"Donald Trump's ""Rigged Election"" Talk: The Daily Show",Comedy,1865697,26961,2793,https://www.youtube.com/watch?v=lDsUJIykzds
964,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-10-14,Jordan Klepper Fingers the Pulse - Donald Trump's Locker Room Talk: The Daily Show,Comedy,1632470,22997,327,https://www.youtube.com/watch?v=Ih2Nn9VB2Xk
966,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-10-13,Outrage Court - Trigger Warnings: The Daily Show,Comedy,613348,7934,699,https://www.youtube.com/watch?v=dKt-lmucMzk
965,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-10-13,Exclusive - Trump Gym: The Daily Show,Comedy,823448,16267,495,https://www.youtube.com/watch?v=80kxBJfajDI
967,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-10-12,Ken Bone: America's Newest Sweetheart: The Daily Show,Comedy,1353256,18960,529,https://www.youtube.com/watch?v=o2Je-w9Pm8Q
968,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-10-11,Fallout from Donald Trump's P***ygate Scandal: The Daily Show,Comedy,4471099,78174,2020,https://www.youtube.com/watch?v=LiPjWUn-PUo
969,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-10-07,"""The O'Reilly Factor"" Gets Racist in Chinatown: The Daily Show",Comedy,2813797,68907,1871,https://www.youtube.com/watch?v=rX8jZTN0CdU
970,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-10-06,Back in Black - Getting Out the Millennial Vote: The Daily Show,Comedy,707409,12675,518,https://www.youtube.com/watch?v=HaU70Qeb0Cc
971,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-10-05,Vice Presidential Debate Wrap-Up: The Daily Show,Comedy,2096926,25561,2848,https://www.youtube.com/watch?v=HPtcDrbUa1A
972,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-10-04,Congress Overrides President Obama's 9/11 Veto: The Daily Show,Comedy,1703709,26555,657,https://www.youtube.com/watch?v=oE7pZQ28eQw
973,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-09-30,Unpacking Stop-and-Frisk: The Daily Show,Comedy,1434599,20827,522,https://www.youtube.com/watch?v=tiU1nXhjf9g
974,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-09-29,Donald Trump Doubles Down on Fat-Shaming Miss Universe: The Daily Show,Comedy,1957122,23707,658,https://www.youtube.com/watch?v=5I1v7aXYitI
975,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-09-29,Donald Trump's Post-Debate Spin: The Daily Show,Comedy,1914703,22832,730,https://www.youtube.com/watch?v=1L1y044HORI
976,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-09-26,Sparks Fly at the First Trump-Clinton Presidential Debate: The Daily Show,Comedy,4552230,46792,3727,https://www.youtube.com/watch?v=aUbzT25kZ6s
977,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-09-23,Tomi Lahren's Anger Lights Facebook on Fire: The Daily Show,Comedy,5900807,59434,4683,https://www.youtube.com/watch?v=4DMEekDsN2M
978,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-09-22,Terence Crutcher's Police Shooting & Racial Bias in America: The Daily Show,Comedy,1190059,25988,734,https://www.youtube.com/watch?v=wZmRW1x4A24
979,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-09-21,Jordan Klepper Fingers the Pulse - Conspiracy Theories Thrive at a Trump Rally: The Daily Show,Comedy,3454819,46610,1044,https://www.youtube.com/watch?v=eFQhw3VVToQ
980,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-09-20,New Yorkers React to the Manhattan Bombing: The Daily Show,Comedy,1192102,22412,428,https://www.youtube.com/watch?v=3H-16M67A18
981,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-09-16,"Hannah Hart Extended Interview - Coming of Age in ""Dirty 30"": The Daily Show",Comedy,447815,7454,231,https://www.youtube.com/watch?v=Fcnd4iEJ96U
982,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-09-15,Bill Clinton - Hillary Clinton and the Changing Political Landscape: The Daily Show,Comedy,1855977,22223,5042,https://www.youtube.com/watch?v=h-H1LddWxo8
983,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-09-15,Viral Rant - Donald Trump: The Daily Show,Comedy,670412,28773,2243,https://www.youtube.com/watch?v=BjoX-rTrXcg
984,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-09-14,Outrage Court - Patriotism vs. Protest: The Daily Show,Comedy,507248,4975,386,https://www.youtube.com/watch?v=rwCx65ahZio
985,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-09-13,Hillary Clinton's Rough Weekend: The Daily Show,Comedy,1273568,16159,1192,https://www.youtube.com/watch?v=ZaSSzGs2Wvo
986,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-09-13,Basket of Deplorables - Between the Scenes: The Daily Show,Comedy,238673,3073,66,https://www.youtube.com/watch?v=MIEvw0Mo0_g
987,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-09-09,Matt Lauer Botches the Commander-In-Chief Forum: The Daily Show,Comedy,1386689,16587,856,https://www.youtube.com/watch?v=jA2nOf9nTc8
988,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-09-08,Congress's Standstill on Zika Funding: The Daily Show,Comedy,979547,16188,344,https://www.youtube.com/watch?v=EudP1iAhnd0
989,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-09-07,Donald Trump Tries to Woo Black Voters: The Daily Show,Comedy,1853958,25091,898,https://www.youtube.com/watch?v=9ElnkWjenqA
990,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-08-19,Putting Donald Trump Supporters Through an Ideology Test: The Daily Show,Comedy,6014159,102556,5736,https://www.youtube.com/watch?v=Y4Zdx97A63s
991,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-08-19,The Rio Games - Between the Scenes: The Daily Show,Comedy,455004,6385,72,https://www.youtube.com/watch?v=JPOy2cqQk58
992,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-08-19,Censoring Gratuitous Movies - Between the Scenes: The Daily Show,Comedy,350172,5136,72,https://www.youtube.com/watch?v=YW3KEe0S4-s
993,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-08-19,Eric the Eel - Uncensored: The Daily Show,Comedy,408916,7599,156,https://www.youtube.com/watch?v=0AO7iMw7-zM
994,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-08-17,Uncovering Discrimination at the Baltimore Police Department: The Daily Show,Comedy,1817788,24221,946,https://www.youtube.com/watch?v=m8LCaIjxSaU
995,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-08-17,What the Actual Fact? - Donald Trump's Anti-Terrorism Policies: The Daily Show,Comedy,704310,8860,318,https://www.youtube.com/watch?v=BJVPw7eg8Hc
996,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-08-16,The Hardest Job in the World - Donald Trump's Campaign Surrogates: The Daily Show,Comedy,2245310,25163,731,https://www.youtube.com/watch?v=7RAYoz_vVTQ
997,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-08-12,A Suspicious Police Shooting in Chicago: The Daily Show,Comedy,1361283,20173,2215,https://www.youtube.com/watch?v=KlUBowhDLwM
998,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-08-11,Did Donald Trump Call for Hillary Clinton's Assassination?: The Daily Show,Comedy,2239425,28317,2374,https://www.youtube.com/watch?v=25w439VNqTw
999,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-08-10,What the Actual Fact? - Donald Trump Lays Out His Economic Plan: The Daily Show,Comedy,841848,11206,1113,https://www.youtube.com/watch?v=NF4DR8dTEuA
1000,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-08-09,John Lewis Extended Interview - Getting Into Trouble to Fight Injustice: The Daily Show,Comedy,323099,4393,163,https://www.youtube.com/watch?v=JBcI6HoEHQA
1001,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-08-01,Ronny Chieng's Philly Food Tour - Exclusive: The Daily Show,Comedy,301232,2950,180,https://www.youtube.com/watch?v=apdrky-aLYY
1002,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-07-29,Making Friends at the DNC - Exclusive: The Daily Show,Comedy,232983,2264,187,https://www.youtube.com/watch?v=3QV_nIJ3y_4
1003,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-07-29,The DNC Wrap-Up: The Daily Show,Comedy,1022688,12776,811,https://www.youtube.com/watch?v=MUDBIGtXTRg
1004,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-07-28,Hillary Clinton's Acceptance Speech & Fear of Donald Trump at the DNC: The Daily Show,Comedy,2392436,28218,6507,https://www.youtube.com/watch?v=di6YNrCWGIg
1005,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-07-27,Donald Trump's Shady Ties to Russia: The Daily Show,Comedy,2012843,29707,2643,https://www.youtube.com/watch?v=_HYe9VdOGIQ
1006,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-07-26,The Democratic National Convention's Bumpy Start: The Daily Show,Comedy,931503,12178,3060,https://www.youtube.com/watch?v=SyTRR0NFnB8
1007,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-07-22,Breaking the Cycle of Police Violence: The Daily Show,Comedy,834035,17420,357,https://www.youtube.com/watch?v=cJ4fHIfkB_k
1008,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-07-22,When Was America Great?: The Daily Show,Comedy,2762313,37367,1282,https://www.youtube.com/watch?v=uVQvWwHM5kM
1009,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-07-21,Donald Trump Accepts the GOP Nomination & Ted Cruz Gets Booed at the RNC: The Daily Show,Comedy,1880144,23274,1323,https://www.youtube.com/watch?v=RGKcIIm_VeU
1010,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-07-20,Make America Hate Again - Chris Christie's Anti-Hillary Clinton Tirade: The Daily Show,Comedy,1225835,18189,2122,https://www.youtube.com/watch?v=lpgupYoTZXc
1011,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-07-19,Make America Fear Again: The Daily Show,Comedy,1706916,29090,1698,https://www.youtube.com/watch?v=8Qxbfjtj1II
1012,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-07-19,Preparing for Anti-Press Hostility at the RNC - Uncensored: The Daily Show,Comedy,716567,9881,328,https://www.youtube.com/watch?v=8aeEQw73uDg
1013,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-07-19,Behind the Scenes - There Will Be Mud: The Daily Show,Comedy,170568,2947,26,https://www.youtube.com/watch?v=Hv64Ox76OQQ
1014,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-07-18,There Will Be Mud: The Daily Show,Comedy,311279,8137,132,https://www.youtube.com/watch?v=vw2Z8H6Rw1U
1015,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-07-15,Exclusive - Preparing for the Conventions: The Daily Show,Comedy,370703,3552,164,https://www.youtube.com/watch?v=7MxnZPFxXQ0
1023,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-07-12,Trinidadian Accent - Between the Scenes: The Daily Show,Comedy,791304,13272,197,https://www.youtube.com/watch?v=p50_CmZAFBw
1021,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-07-12,Desi Lydic's Pregnancy - Between the Scenes: The Daily Show,Comedy,140799,1342,15,https://www.youtube.com/watch?v=ykPF2Dky7tU
1024,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-07-12,Going Deep with Lindsey Graham - Between the Scenes: The Daily Show,Comedy,513634,6979,121,https://www.youtube.com/watch?v=_PtoJ6kKl1E
1025,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-07-12,Trevor's Dream Match-up - Between the Scenes: The Daily Show,Comedy,337729,4766,35,https://www.youtube.com/watch?v=yoIMQUMG18U
1022,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-07-12,Donald Trump: Worse Than an African Dictator - Between the Scenes: The Daily Show,Comedy,182481,2260,51,https://www.youtube.com/watch?v=YpAN6e2sTys
1018,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-07-12,B.O.B's Flat Earth Twitter Rant - Between the Scenes: The Daily Show,Comedy,920979,14704,243,https://www.youtube.com/watch?v=-Q4MBdwizzg
1020,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-07-12,The Ben and Ken Carson Word-Off - Between the Scenes: The Daily Show,Comedy,168988,2312,25,https://www.youtube.com/watch?v=LZ1VInL5Zh0
1017,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-07-12,The Truth About Ronny Chieng’s Accent - Between the Scenes: The Daily Show,Comedy,432354,5525,57,https://www.youtube.com/watch?v=zCmuPDCmBnY
1016,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-07-12,The Trouble with Pandas - Between the Scenes: The Daily Show,Comedy,258015,3723,35,https://www.youtube.com/watch?v=LvkJm_1Isl4
1019,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-07-12,Donald Trump or Ted Cruz - Between the Scenes: The Daily Show,Comedy,171738,2093,34,https://www.youtube.com/watch?v=ZQnxjn9Yk40
1026,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-07-11,The Global Edition - Between the Scenes: The Daily Show,Comedy,202132,2093,90,https://www.youtube.com/watch?v=DYNuIUXkys8
1027,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-07-11,The NAACP or the NCAA? - Between the Scenes: The Daily Show,Comedy,118572,1433,8,https://www.youtube.com/watch?v=-ytTnjdXyfQ
1029,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-07-07,Hillary Clinton or Donald Trump: Two Very Lucky Nominees: The Daily Show,Comedy,1276591,21565,624,https://www.youtube.com/watch?v=YunIdTQ4HS8
1030,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-07-07,Imagining Donald Trump's Cabinet: The Daily Show,Comedy,627178,13499,292,https://www.youtube.com/watch?v=1IDk4192seE
1028,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-07-07,The Fatal Shootings of Alton Sterling and Philando Castile: The Daily Show,Comedy,2706388,50243,5274,https://www.youtube.com/watch?v=tP0awqth0XI
1031,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-07-06,Donald Trump's Racist Tweet Problem: The Daily Show,Comedy,1891580,20394,1528,https://www.youtube.com/watch?v=iZ8YFUFnRdU
1032,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-07-01,Jessica Williams Questions Sanders-to-Trump Supporters & Says Goodbye: The Daily Show,Comedy,784254,11178,2812,https://www.youtube.com/watch?v=rwfM5LGMmxg
1033,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-07-01,Hillary Clinton's New Ally and Old Benghazi Scandal: The Daily Show,Comedy,666726,7674,1271,https://www.youtube.com/watch?v=Sm_t2Fh9ZmA
1034,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-06-29,Jordan Klepper's Happy Endings - Solving Illinois's Budget Gridlock - Uncensored: The Daily Show,Comedy,126590,1276,46,https://www.youtube.com/watch?v=vUeSqHkrJGI
1035,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-06-29,"Thank You, Jessica Williams: The Daily Show",Comedy,351929,6403,375,https://www.youtube.com/watch?v=2wsS-NNKuK4
1036,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-06-28,Brexit Breakdown: The Daily Show,Comedy,2332666,28252,4785,https://www.youtube.com/watch?v=uNsxCU0glHw
1037,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-06-24,House Democrats Stage a Sit-In: The Daily Show,Comedy,1638427,18665,637,https://www.youtube.com/watch?v=rQEdnozYZL8
1038,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-06-24,The Army Corps of Engineers' Iron Triangle: The Daily Show,Comedy,457777,5126,151,https://www.youtube.com/watch?v=nVPMeoGGhcg
1039,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-06-23,Donald Trump's Contentious Campaign: The Daily Show,Comedy,1160515,14157,1143,https://www.youtube.com/watch?v=o5NFQrhisnw
1040,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-06-17,Senate Democrats Filibuster for Gun Control: The Daily Show,Comedy,576841,6852,179,https://www.youtube.com/watch?v=th3WU7AuYM0
