,Artist,Joined,Subscribers,Total Views,Date,Title,Category,Views,Likes,Dislikes,URL
43,Jojo's ASMR,2015-01-19,506556,108867866,2018-09-20,✹WARNING✹ INTENSE RELAXATION: ASMR STIPPLES,Entertainment,112829,3047,102,https://www.youtube.com/watch?v=BZffcbCeIs8
44,Jojo's ASMR,2015-01-19,506556,108867866,2018-09-19,[ASMR] YOU SLEEP? YOU LOSE!,Entertainment,156427,4008,153,https://www.youtube.com/watch?v=QA41yEkzO2w
45,Jojo's ASMR,2015-01-19,506556,108867866,2018-09-17,[ASMR] All Up In Your Ears (Deep Relaxation),Entertainment,109291,3346,113,https://www.youtube.com/watch?v=63PAmuDutA8
46,Jojo's ASMR,2015-01-19,506556,108867866,2018-09-15,[ASMR] ⚠️TRIGGER WARNING⚠️This Video Contains Tingles & Relaxation *3DIO*,Entertainment,189116,4457,197,https://www.youtube.com/watch?v=S3QvPKFzuls
47,Jojo's ASMR,2015-01-19,506556,108867866,2018-09-14,99.99% OF YOU WILL FALL ASLEEP TO ASMR CARD MAGIC,Entertainment,325546,4662,292,https://www.youtube.com/watch?v=sXYBzfL6YDE
48,Jojo's ASMR,2015-01-19,506556,108867866,2018-09-12,Simulating ASMR Sounds,Entertainment,108982,5516,79,https://www.youtube.com/watch?v=tJYVOrrcyCg
49,Jojo's ASMR,2015-01-19,506556,108867866,2018-09-11,ASMR for People Who Can't Fall Asleep,Entertainment,229871,5020,222,https://www.youtube.com/watch?v=XUNqkPdIui4
50,Jojo's ASMR,2015-01-19,506556,108867866,2018-09-09,Oddly Satisfying ASMR,Entertainment,154951,4494,160,https://www.youtube.com/watch?v=3d3zmnQL5bg
51,Jojo's ASMR,2015-01-19,506556,108867866,2018-09-08,99.99% OF YOU WILL FALL ASLEEP TO ASMR CARD MAGIC,Entertainment,144295,5497,129,https://www.youtube.com/watch?v=q2_3U3uJPY4
52,Jojo's ASMR,2015-01-19,506556,108867866,2018-09-06,ASMR *3DIO* INTENSE Oil & Lotion Ear Massage,Entertainment,135084,3421,48,https://www.youtube.com/watch?v=PxuPQidj04A
53,Jojo's ASMR,2015-01-19,506556,108867866,2018-09-04,ASMR for People Who Don't Get Tingles,Entertainment,684307,12729,819,https://www.youtube.com/watch?v=zyNAgtAg3wM
54,Jojo's ASMR,2015-01-19,506556,108867866,2018-09-03,【3DIO ASMR】 Ear cleaning with my secret twin,Entertainment,132501,3620,107,https://www.youtube.com/watch?v=MwAj_9FIK0k
55,Jojo's ASMR,2015-01-19,506556,108867866,2018-09-01,99.99% OF YOU WILL FALL ASLEEP TO ASMR CARD MAGIC,Entertainment,282954,7117,294,https://www.youtube.com/watch?v=xyjDc0xu0ts
56,Jojo's ASMR,2015-01-19,506556,108867866,2018-08-31,[ASMR] *3DIO* Haircut Roleplay,Entertainment,107303,3058,99,https://www.youtube.com/watch?v=0_RBYZv2qms
57,Jojo's ASMR,2015-01-19,506556,108867866,2018-08-29,[ASMR] *NEW MIC* 3DIO TEST: intense TINGLES,Entertainment,284972,6148,243,https://www.youtube.com/watch?v=UPnsEBxTrgA
